"Plot Title: sparcnet_air_plot_3"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20153865, SEN S/N: 20153865, LBL: Temp)","Intensity, Lux (LGR S/N: 20153865, SEN S/N: 20153865, LBL: Light)","Coupler Attached (LGR S/N: 20153865)","Host Connected (LGR S/N: 20153865)","Coupler Detached (LGR S/N: 20153865)","Stopped (LGR S/N: 20153865)","End Of File (LGR S/N: 20153865)"
427,09/20/19 08:00:00 PM,16.237,0.0,,,,,
428,09/21/19 12:00:00 AM,12.980,0.0,,,,,
429,09/21/19 04:00:00 AM,11.236,0.0,,,,,
430,09/21/19 08:00:00 AM,11.431,236.8,,,,,
431,09/21/19 12:00:00 PM,21.091,1141.0,,,,,
432,09/21/19 04:00:00 PM,22.717,1001.0,,,,,
433,09/21/19 08:00:00 PM,18.616,0.0,,,,,
434,09/22/19 12:00:00 AM,15.855,0.0,,,,,
435,09/22/19 04:00:00 AM,14.134,0.0,,,,,
436,09/22/19 08:00:00 AM,13.173,183.0,,,,,
437,09/22/19 12:00:00 PM,22.717,2755.6,,,,,
438,09/22/19 04:00:00 PM,25.125,2583.4,,,,,
439,09/22/19 08:00:00 PM,19.948,0.0,,,,,
440,09/23/19 12:00:00 AM,16.427,0.0,,,,,
441,09/23/19 04:00:00 AM,14.421,0.0,,,,,
442,09/23/19 08:00:00 AM,15.378,139.9,,,,,
443,09/23/19 12:00:00 PM,21.664,1194.8,,,,,
444,09/23/19 04:00:00 PM,19.853,1722.2,,,,,
445,09/23/19 08:00:00 PM,18.140,0.0,,,,,
446,09/24/19 12:00:00 AM,16.237,0.0,,,,,
447,09/24/19 04:00:00 AM,14.421,0.0,,,,,
448,09/24/19 08:00:00 AM,12.883,215.3,,,,,
449,09/24/19 12:00:00 PM,15.760,1463.9,,,,,
450,09/24/19 04:00:00 PM,18.045,1980.6,,,,,
451,09/24/19 08:00:00 PM,14.230,0.0,,,,,
452,09/25/19 12:00:00 AM,10.259,0.0,,,,,
453,09/25/19 04:00:00 AM,7.682,0.0,,,,,
454,09/25/19 08:00:00 AM,6.268,183.0,,,,,
455,09/25/19 12:00:00 PM,17.189,3100.0,,,,,
456,09/25/19 04:00:00 PM,21.187,2927.8,,,,,
457,09/25/19 08:00:00 PM,14.804,0.0,,,,,
458,09/26/19 12:00:00 AM,11.431,0.0,,,,,
459,09/26/19 04:00:00 AM,11.236,0.0,,,,,
460,09/26/19 08:00:00 AM,10.553,183.0,,,,,
461,09/26/19 12:00:00 PM,15.378,925.7,,,,,
462,09/26/19 04:00:00 PM,18.616,3100.0,,,,,
463,09/26/19 08:00:00 PM,14.613,0.0,,,,,
464,09/27/19 12:00:00 AM,9.768,0.0,,,,,
465,09/27/19 04:00:00 AM,6.877,0.0,,,,,
466,09/27/19 08:00:00 AM,5.655,161.5,,,,,
467,09/27/19 12:00:00 PM,16.713,2927.8,,,,,
468,09/27/19 04:00:00 PM,21.378,3100.0,,,,,
469,09/27/19 08:00:00 PM,16.046,0.0,,,,,
470,09/28/19 12:00:00 AM,14.804,0.0,,,,,
471,09/28/19 04:00:00 AM,14.230,0.0,,,,,
472,09/28/19 08:00:00 AM,14.230,64.6,,,,,
473,09/28/19 12:00:00 PM,21.951,1054.9,,,,,
474,09/28/19 04:00:00 PM,26.097,2325.0,,,,,
475,09/28/19 08:00:00 PM,20.043,0.0,,,,,
476,09/29/19 12:00:00 AM,18.236,0.0,,,,,
477,09/29/19 04:00:00 AM,15.473,0.0,,,,,
478,09/29/19 08:00:00 AM,15.951,258.3,,,,,
479,09/29/19 12:00:00 PM,21.855,3100.0,,,,,
480,09/29/19 04:00:00 PM,22.621,1313.2,,,,,
481,09/29/19 08:00:00 PM,19.758,0.0,,,,,
482,09/30/19 12:00:00 AM,17.760,0.0,,,,,
483,09/30/19 04:00:00 AM,16.808,0.0,,,,,
484,09/30/19 08:00:00 AM,16.141,32.3,,,,,
485,09/30/19 12:00:00 PM,18.426,1550.0,,,,,
486,09/30/19 04:00:00 PM,20.234,1980.6,,,,,
487,09/30/19 08:00:00 PM,18.616,0.0,,,,,
488,10/01/19 12:00:00 AM,18.331,0.0,,,,,
489,10/01/19 04:00:00 AM,17.665,0.0,,,,,
490,10/01/19 08:00:00 AM,16.332,172.2,,,,,
491,10/01/19 12:00:00 PM,23.100,2927.8,,,,,
492,10/01/19 04:00:00 PM,25.222,3100.0,,,,,
493,10/01/19 08:00:00 PM,20.329,0.0,,,,,
494,10/02/19 12:00:00 AM,17.475,0.0,,,,,
495,10/02/19 04:00:00 AM,15.473,0.0,,,,,
496,10/02/19 08:00:00 AM,16.523,398.3,,,,,
497,10/02/19 12:00:00 PM,22.429,2325.0,,,,,
498,10/02/19 04:00:00 PM,25.805,1894.5,,,,,
499,10/02/19 08:00:00 PM,21.187,0.0,,,,,
500,10/03/19 12:00:00 AM,18.616,0.0,,,,,
501,10/03/19 04:00:00 AM,18.331,0.0,,,,,
502,10/03/19 08:00:00 AM,17.760,183.0,,,,,
503,10/03/19 12:00:00 PM,25.513,1033.3,,,,,
504,10/03/19 04:00:00 PM,28.060,3788.9,,,,,
505,10/03/19 08:00:00 PM,21.951,0.0,,,,,
506,10/04/19 12:00:00 AM,21.473,0.0,,,,,
507,10/04/19 04:00:00 AM,16.808,0.0,,,,,
508,10/04/19 08:00:00 AM,14.038,183.0,,,,,
509,10/04/19 12:00:00 PM,15.664,5166.7,,,,,
510,10/04/19 04:00:00 PM,16.332,1377.8,,,,,
511,10/04/19 08:00:00 PM,12.787,0.0,,,,,
512,10/05/19 12:00:00 AM,9.077,0.0,,,,,
513,10/05/19 04:00:00 AM,5.552,0.0,,,,,
514,10/05/19 08:00:00 AM,4.415,322.9,,,,,
515,10/05/19 12:00:00 PM,9.275,4477.8,,,,,
516,10/05/19 04:00:00 PM,12.787,5166.7,,,,,
517,10/05/19 08:00:00 PM,10.357,0.0,,,,,
518,10/06/19 12:00:00 AM,10.553,0.0,,,,,
519,10/06/19 04:00:00 AM,11.334,0.0,,,,,
520,10/06/19 08:00:00 AM,11.625,75.3,,,,,
521,10/06/19 12:00:00 PM,14.517,1259.4,,,,,
522,10/06/19 04:00:00 PM,16.808,656.6,,,,,
523,10/06/19 08:00:00 PM,16.332,0.0,,,,,
524,10/07/19 12:00:00 AM,15.760,0.0,,,,,
525,10/07/19 04:00:00 AM,15.569,0.0,,,,,
526,10/07/19 08:00:00 AM,14.709,215.3,,,,,
527,10/07/19 12:00:00 PM,13.846,936.5,,,,,
528,10/07/19 04:00:00 PM,12.110,301.4,,,,,
529,10/07/19 08:00:00 PM,11.041,0.0,,,,,
530,10/08/19 12:00:00 AM,9.571,0.0,,,,,
531,10/08/19 04:00:00 AM,8.779,0.0,,,,,
532,10/08/19 08:00:00 AM,8.879,290.6,,,,,
533,10/08/19 12:00:00 PM,10.944,2755.6,,,,,
534,10/08/19 04:00:00 PM,12.497,1636.1,,,,,
535,10/08/19 08:00:00 PM,10.063,0.0,,,,,
536,10/09/19 12:00:00 AM,8.082,0.0,,,,,
537,10/09/19 04:00:00 AM,8.779,0.0,,,,,
538,10/09/19 08:00:00 AM,6.573,161.5,,,,,
539,10/09/19 12:00:00 PM,12.304,3616.7,,,,,
540,10/09/19 04:00:00 PM,15.473,3100.0,,,,,
541,10/09/19 08:00:00 PM,10.357,0.0,,,,,
542,10/10/19 12:00:00 AM,6.877,0.0,,,,,
543,10/10/19 04:00:00 AM,4.934,0.0,,,,,
544,10/10/19 08:00:00 AM,2.730,161.5,,,,,
545,10/10/19 12:00:00 PM,14.996,3788.9,,,,,
546,10/10/19 04:00:00 PM,17.475,3272.2,,,,,
547,10/10/19 08:00:00 PM,11.236,0.0,,,,,
548,10/11/19 12:00:00 AM,7.481,0.0,,,,,
549,10/11/19 04:00:00 AM,5.347,0.0,,,,,
550,10/11/19 08:00:00 AM,3.998,150.7,,,,,
551,10/11/19 12:00:00 PM,14.996,3788.9,,,,,
552,10/11/19 04:00:00 PM,18.140,3444.5,,,,,
553,10/11/19 08:00:00 PM,10.357,0.0,,,,,
554,10/12/19 12:00:00 AM,7.079,0.0,,,,,
555,10/12/19 04:00:00 AM,7.682,0.0,,,,,
556,10/12/19 08:00:00 AM,9.077,32.3,,,,,
557,10/12/19 12:00:00 PM,12.497,893.4,,,,,
558,10/12/19 04:00:00 PM,12.497,3788.9,,,,,
559,10/12/19 08:00:00 PM,6.674,0.0,,,,,
560,10/13/19 12:00:00 AM,3.261,0.0,,,,,
561,10/13/19 04:00:00 AM,0.893,0.0,,,,,
562,10/13/19 08:00:00 AM,-0.549,269.1,,,,,
563,10/13/19 12:00:00 PM,11.528,4305.6,,,,,
564,10/13/19 04:00:00 PM,14.421,3788.9,,,,,
565,10/13/19 08:00:00 PM,7.882,0.0,,,,,
566,10/14/19 12:00:00 AM,2.943,0.0,,,,,
567,10/14/19 04:00:00 AM,1.330,0.0,,,,,
568,10/14/19 08:00:00 AM,1.548,172.2,,,,,
569,10/14/19 12:00:00 PM,13.750,4133.4,,,,,
570,10/14/19 04:00:00 PM,15.855,3961.1,,,,,
571,10/14/19 08:00:00 PM,9.275,0.0,,,,,
572,10/15/19 12:00:00 AM,4.623,0.0,,,,,
573,10/15/19 04:00:00 AM,1.980,0.0,,,,,
574,10/15/19 08:00:00 AM,1.221,430.6,,,,,
575,10/15/19 12:00:00 PM,13.654,4305.6,,,,,
576,10/15/19 04:00:00 PM,16.523,3788.9,,,,,
577,10/15/19 08:00:00 PM,11.625,0.0,,,,,
578,10/16/19 12:00:00 AM,9.373,0.0,,,,,
579,10/16/19 04:00:00 AM,6.978,0.0,,,,,
580,10/16/19 08:00:00 AM,10.748,118.4,,,,,
581,10/16/19 12:00:00 PM,9.176,936.5,,,,,
582,10/16/19 04:00:00 PM,6.978,635.1,,,,,
583,10/16/19 08:00:00 PM,5.037,0.0,,,,,
584,10/17/19 12:00:00 AM,5.037,0.0,,,,,
585,10/17/19 04:00:00 AM,4.831,0.0,,,,,
586,10/17/19 08:00:00 AM,4.102,0.0,,,,,
587,10/17/19 12:00:00 PM,5.037,215.3,,,,,
588,10/17/19 04:00:00 PM,6.166,75.3,,,,,
589,10/17/19 08:00:00 PM,5.552,0.0,,,,,
590,10/18/19 12:00:00 AM,4.831,0.0,,,,,
591,10/18/19 04:00:00 AM,4.311,0.0,,,,,
592,10/18/19 08:00:00 AM,3.998,43.1,,,,,
593,10/18/19 12:00:00 PM,7.381,2152.8,,,,,
594,10/18/19 04:00:00 PM,9.965,2238.9,,,,,
595,10/18/19 08:00:00 PM,3.998,0.0,,,,,
596,10/19/19 12:00:00 AM,0.010,0.0,,,,,
597,10/19/19 04:00:00 AM,-1.228,0.0,,,,,
598,10/19/19 08:00:00 AM,-2.494,64.6,,,,,
599,10/19/19 12:00:00 PM,10.553,3272.2,,,,,
600,10/19/19 04:00:00 PM,12.594,904.2,,,,,
601,10/19/19 08:00:00 PM,8.082,0.0,,,,,
602,10/20/19 12:00:00 AM,7.582,0.0,,,,,
603,10/20/19 04:00:00 AM,7.582,0.0,,,,,
604,10/20/19 08:00:00 AM,7.381,21.5,,,,,
605,10/20/19 12:00:00 PM,10.553,1011.8,,,,,
606,10/20/19 04:00:00 PM,11.236,1033.3,,,,,
607,10/20/19 08:00:00 PM,10.259,0.0,,,,,
608,10/21/19 12:00:00 AM,9.472,0.0,,,,,
609,10/21/19 04:00:00 AM,5.860,0.0,,,,,
610,10/21/19 08:00:00 AM,3.155,107.6,,,,,
611,10/21/19 12:00:00 PM,11.625,2238.9,,,,,
612,10/21/19 04:00:00 PM,15.187,1550.0,,,,,
613,10/21/19 08:00:00 PM,11.722,0.0,,,,,
614,10/22/19 12:00:00 AM,11.041,0.0,,,,,
615,10/22/19 04:00:00 AM,11.236,0.0,,,,,
616,10/22/19 08:00:00 AM,11.041,0.0,,,,,
617,10/22/19 12:00:00 PM,11.722,139.9,,,,,
618,10/22/19 04:00:00 PM,11.722,430.6,,,,,
619,10/22/19 08:00:00 PM,7.882,0.0,,,,,
620,10/23/19 12:00:00 AM,5.450,0.0,,,,,
621,10/23/19 04:00:00 AM,4.727,0.0,,,,,
622,10/23/19 08:00:00 AM,4.102,43.1,,,,,
623,10/23/19 12:00:00 PM,9.275,2669.5,,,,,
624,10/23/19 04:00:00 PM,11.334,1808.3,,,,,
625,10/23/19 08:00:00 PM,4.519,0.0,,,,,
626,10/24/19 12:00:00 AM,0.893,0.0,,,,,
627,10/24/19 04:00:00 AM,-0.102,0.0,,,,,
628,10/24/19 08:00:00 AM,-0.549,43.1,,,,,
629,10/24/19 12:00:00 PM,14.134,2583.4,,,,,
630,10/24/19 04:00:00 PM,16.808,1636.1,,,,,
631,10/24/19 08:00:00 PM,7.280,0.0,,,,,
632,10/25/19 12:00:00 AM,3.155,0.0,,,,,
633,10/25/19 04:00:00 AM,1.003,0.0,,,,,
634,10/25/19 08:00:00 AM,1.330,96.9,,,,,
635,10/25/19 12:00:00 PM,12.304,1636.1,,,,,
636,10/25/19 04:00:00 PM,14.996,1001.0,,,,,
637,10/25/19 08:00:00 PM,10.357,0.0,,,,,
638,10/26/19 12:00:00 AM,8.779,0.0,,,,,
639,10/26/19 04:00:00 AM,5.552,0.0,,,,,
640,10/26/19 08:00:00 AM,6.166,10.8,,,,,
641,10/26/19 12:00:00 PM,9.965,1205.6,,,,,
642,10/26/19 04:00:00 PM,10.259,290.6,,,,,
643,10/26/19 08:00:00 PM,8.978,0.0,,,,,
644,10/27/19 12:00:00 AM,9.571,0.0,,,,,
645,10/27/19 04:00:00 AM,11.334,0.0,,,,,
646,10/27/19 08:00:00 AM,12.110,21.5,,,,,
647,10/27/19 12:00:00 PM,15.282,1324.0,,,,,
648,10/27/19 04:00:00 PM,16.141,1722.2,,,,,
649,10/27/19 08:00:00 PM,11.334,0.0,,,,,
650,10/28/19 12:00:00 AM,9.669,0.0,,,,,
651,10/28/19 04:00:00 AM,6.775,0.0,,,,,
652,10/28/19 08:00:00 AM,3.155,43.1,,,,,
653,10/28/19 12:00:00 PM,14.996,2927.8,,,,,
654,10/28/19 04:00:00 PM,16.808,1722.2,,,,,
655,10/28/19 08:00:00 PM,10.846,0.0,,,,,
656,10/29/19 12:00:00 AM,7.782,0.0,,,,,
657,10/29/19 04:00:00 AM,5.757,0.0,,,,,
658,10/29/19 08:00:00 AM,4.207,43.1,,,,,
659,10/29/19 12:00:00 PM,15.664,1313.2,,,,,
660,10/29/19 04:00:00 PM,17.570,839.6,,,,,
661,10/29/19 08:00:00 PM,12.980,0.0,,,,,
662,10/30/19 12:00:00 AM,9.373,0.0,,,,,
663,10/30/19 04:00:00 AM,9.669,0.0,,,,,
664,10/30/19 08:00:00 AM,11.041,86.1,,,,,
665,10/30/19 12:00:00 PM,12.690,721.2,,,,,
666,10/30/19 04:00:00 PM,13.365,161.5,,,,,
667,10/30/19 08:00:00 PM,12.980,0.0,,,,,
668,10/31/19 12:00:00 AM,13.558,0.0,,,,,
669,10/31/19 04:00:00 AM,14.230,0.0,,,,,
670,10/31/19 08:00:00 AM,14.038,32.3,,,,,
671,10/31/19 12:00:00 PM,18.140,559.7,,,,,
672,10/31/19 04:00:00 PM,18.996,0.0,,,,,
673,10/31/19 08:00:00 PM,10.161,0.0,,,,,
674,11/01/19 12:00:00 AM,1.439,0.0,,,,,
675,11/01/19 04:00:00 AM,0.343,0.0,,,,,
676,11/01/19 08:00:00 AM,-0.213,0.0,,,,,
677,11/01/19 12:00:00 PM,1.872,5166.7,,,,,
678,11/01/19 04:00:00 PM,16.237,0.0,,,,,
679,11/01/19 08:00:00 PM,21.664,0.0,,,,,
680,11/02/19 12:00:00 AM,21.282,0.0,,,,,
681,11/02/19 04:00:00 AM,21.091,0.0,,,,,
682,11/02/19 08:00:00 AM,20.710,32.3,,,,,
683,11/02/19 12:00:00 PM,21.282,75.3,,,,,
684,11/02/19 04:00:00 PM,21.091,43.1,,,,,
685,11/02/19 08:00:00 PM,20.901,0.0,,,,,
686,11/03/19 12:00:00 AM,20.901,0.0,,,,,
687,11/03/19 04:00:00 AM,20.901,0.0,,,,,
688,11/03/19 08:00:00 AM,20.805,0.0,,,,,
689,11/03/19 12:00:00 PM,20.996,75.3,,,,,
690,11/03/19 04:00:00 PM,21.569,32.3,,,,,
691,11/03/19 08:00:00 PM,21.187,0.0,,,,,
692,11/04/19 12:00:00 AM,21.091,0.0,,,,,
693,11/04/19 04:00:00 AM,20.901,0.0,,,,,
694,11/04/19 08:00:00 AM,20.805,10.8,,,,,
695,11/04/19 12:00:00 PM,21.664,32.3,,,,,
696,11/04/19 04:00:00 PM,22.621,32.3,,,,,
697,11/04/19 08:00:00 PM,23.004,516.7,,,,,
698,11/05/19 12:00:00 AM,21.760,0.0,,,,,
699,11/05/19 04:00:00 AM,21.569,0.0,,,,,
700,11/05/19 08:00:00 AM,21.187,0.0,,,,,
701,11/05/19 12:00:00 PM,21.187,32.3,,,,,
702,11/05/19 04:00:00 PM,21.855,0.0,,,,,
703,11/05/19 08:00:00 PM,22.142,0.0,,,,,
704,11/06/19 12:00:00 AM,21.760,0.0,,,,,
705,11/06/19 04:00:00 AM,21.664,0.0,,,,,
706,11/06/19 08:00:00 AM,21.760,0.0,,,,,
707,11/06/19 12:00:00 PM,21.855,10.8,,,,,
708,11/06/19 04:00:00 PM,22.429,355.2,,,,,
709,11/06/19 08:00:00 PM,22.429,0.0,,,,,
710,11/07/19 12:00:00 AM,21.855,0.0,,,,,
711,11/07/19 04:00:00 AM,21.569,0.0,,,,,
712,11/07/19 08:00:00 AM,21.378,0.0,,,,,
713,11/07/19 12:00:00 PM,21.473,0.0,,,,,
714,11/07/19 04:00:00 PM,21.664,0.0,,,,,
715,11/07/19 08:00:00 PM,22.429,0.0,,,,,
716,11/08/19 12:00:00 AM,22.046,0.0,,,,,
717,11/08/19 04:00:00 AM,21.569,0.0,,,,,
718,11/08/19 08:00:00 AM,21.091,0.0,,,,,
719,11/08/19 12:00:00 PM,20.996,10.8,,,,,
720,11/08/19 04:00:00 PM,21.282,0.0,,,,,
721,11/08/19 08:00:00 PM,21.091,0.0,,,,,
722,11/09/19 12:00:00 AM,20.901,0.0,,,,,
723,11/09/19 04:00:00 AM,20.710,0.0,,,,,
724,11/09/19 08:00:00 AM,20.519,0.0,,,,,
725,11/09/19 12:00:00 PM,20.805,32.3,,,,,
726,11/09/19 04:00:00 PM,20.901,10.8,,,,,
727,11/09/19 08:00:00 PM,20.901,0.0,,,,,
728,11/10/19 12:00:00 AM,20.901,0.0,,,,,
729,11/10/19 04:00:00 AM,20.996,0.0,,,,,
730,11/10/19 08:00:00 AM,20.996,0.0,,,,,
731,11/10/19 12:00:00 PM,21.282,21.5,,,,,
732,11/10/19 04:00:00 PM,21.187,21.5,,,,,
733,11/10/19 08:00:00 PM,21.282,0.0,,,,,
734,11/11/19 12:00:00 AM,21.473,0.0,,,,,
735,11/11/19 04:00:00 AM,21.569,0.0,,,,,
736,11/11/19 08:00:00 AM,21.569,0.0,,,,,
737,11/11/19 12:00:00 PM,21.664,21.5,,,,,
738,11/11/19 04:00:00 PM,22.046,21.5,,,,,
739,11/11/19 08:00:00 PM,22.621,0.0,,,,,
740,11/12/19 12:00:00 AM,22.333,0.0,,,,,
741,11/12/19 04:00:00 AM,22.238,0.0,,,,,
742,11/12/19 08:00:00 AM,22.142,0.0,,,,,
743,11/12/19 12:00:00 PM,21.951,0.0,,,,,
744,11/12/19 04:00:00 PM,22.908,462.9,,,,,
745,11/12/19 08:00:00 PM,20.519,0.0,,,,,
746,11/13/19 12:00:00 AM,21.282,0.0,,,,,
747,11/13/19 04:00:00 AM,20.519,0.0,,,,,
748,11/13/19 08:00:00 AM,19.472,0.0,,,,,
749,11/13/19 12:00:00 PM,19.948,0.0,,,,,
750,11/13/19 04:00:00 PM,22.429,0.0,,,,,
751,11/13/19 08:00:00 PM,19.758,0.0,,,,,
752,11/14/19 12:00:00 AM,20.805,0.0,,,,,
753,11/14/19 04:00:00 AM,19.377,0.0,,,,,
754,11/14/19 08:00:00 AM,18.236,0.0,,,,,
755,11/14/19 12:00:00 PM,21.473,0.0,,,,,
756,11/14/19 04:00:00 PM,20.996,0.0,,,,,
757,11/14/19 08:00:00 PM,21.282,0.0,,,,,
758,11/15/19 12:00:00 AM,22.142,0.0,,,,,
759,11/15/19 04:00:00 AM,19.662,0.0,,,,,
760,11/15/19 08:00:00 AM,18.426,0.0,,,,,
761,11/15/19 12:00:00 PM,22.908,0.0,,,,,
762,11/15/19 04:00:00 PM,23.677,0.0,,,,,
763,11/15/19 08:00:00 PM,23.196,0.0,,,,,
764,11/16/19 12:00:00 AM,22.333,0.0,,,,,
765,11/16/19 04:00:00 AM,21.091,0.0,,,,,
766,11/16/19 08:00:00 AM,19.282,0.0,,,,,
767,11/16/19 12:00:00 PM,20.615,0.0,,,,,
768,11/16/19 04:00:00 PM,23.100,0.0,,,,,
769,11/16/19 08:00:00 PM,23.581,0.0,,,,,
770,11/17/19 12:00:00 AM,23.100,0.0,,,,,
771,11/17/19 04:00:00 AM,20.138,0.0,,,,,
772,11/17/19 08:00:00 AM,19.092,0.0,,,,,
773,11/17/19 12:00:00 PM,22.429,236.8,,,,,
774,11/17/19 02:20:17 PM,,,Logged,Logged,,,
775,11/17/19 02:21:48 PM,,,,,Logged,,
776,11/17/19 02:51:30 PM,,,Logged,,,,
777,11/17/19 02:51:54 PM,,,,Logged,,,
778,11/17/19 02:52:16 PM,,,,,,Logged,Logged
