Row,page,site,pp,ss,session,date,plot,board,species,svl,tl,mass,tail,testes,snout,cirri,eggs,Neggs,sex,morph,recap,mark1,mark2,markf,notes,flag,id,Resolution,Fixed by,Comments
1280,,Piney,5,3,19,2019-05-04,3,C4,PCIN,41.5,77.5,1.06,N,,NA,0,,8,F,S,R,BBOX,BBOX,BBOX,NA,NA,BBOX,NA,NA,NA
1281,,Piney,5,3,19,2019-05-04,3,B8,ants,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,,Piney,5,3,19,2019-05-04,3,B1,centipedes,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,,Piney,5,3,19,2019-05-04,3,E6,centi,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,,Piney,5,3,19,2019-05-04,3,A4,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1285,,Piney,5,3,19,2019-05-04,3,A1,ants,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1286,,Piney,5,3,19,2019-05-04,3,A3,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,,Piney,5,3,19,2019-05-04,3,A0,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1288,,Piney,5,3,19,2019-05-04,3,A5,PCIN,41,65.9,0.7,Y,,cirri,1,,NA,M,S,R,XOOX,XOOX,XOOX,0 floater,NA,XOOX,NA,NA,NA
1289,,Piney,5,3,19,2019-05-04,3,B4,PCIN,41.9,60.8,0.6,Y,,cirri,1,,NA,M,S,R,XRRX,XRRX,XRRX,NA,NA,XRRX,NA,NA,NA
1290,,Piney,5,3,19,2019-05-04,3,C5,PCIN,39.4,64.5,0.8,Y,,NA,0,,0,F,S,R,XRXR,XRXR,XRXR,NA,NA,XRXR,NA,NA,NA
1291,,Piney,5,3,19,2019-05-04,3,E8,PCIN,45.5,75.6,1.21,Y,,NA,0,,8,F,S,R,XYYR,XYYR,XYYR,NA,NA,XYYR,NA,NA,NA
1292,,Piney,5,3,19,2019-05-04,4,C0,PCIN,33.9,61.5,0.53,N,,NA,0,,0,F,S,N,BBOR,BBOR,BBOR,NA,NA,BBOR,NA,NA,NA
1293,,Piney,5,3,19,2019-05-04,4,B1,PCIN,36.6,71,0.72,N,,cirri,1,,NA,M,S,R,BBXX,BBXX,BBXX,NA,NA,BBXX,NA,NA,NA
1294,,Piney,5,3,19,2019-05-04,4,E9,centipedes,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,,Piney,5,3,19,2019-05-04,4,E9,centipedes,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1296,,Piney,5,3,19,2019-05-04,4,C7,centipedes,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1297,,Piney,5,3,19,2019-05-04,4,A6,centipedes,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1298,,Piney,5,3,19,2019-05-04,4,B4,centipedes,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1299,,Piney,5,3,19,2019-05-04,4,C8,ants,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1300,,Piney,5,3,19,2019-05-04,4,C5,PCIN,39.1,74.6,0.87,N,,cirri,1,,NA,M,S,R,OOOR,OOOR,OOOR,NA,NA,OOOR,NA,NA,NA
1301,,Piney,5,3,19,2019-05-04,4,D6,PCIN,37.9,69.7,0.76,Y,,NA,0,,0,F,S,R,OXOO,OXOO,OXOO,NA,NA,OXOO,NA,NA,NA
1302,,Piney,5,3,19,2019-05-04,4,E8,PCIN,41.7,79.2,0.78,N,,cirri,1,,NA,M,S,R,RXXO,RXXO,RXXO,NA,NA,RXXO,NA,NA,NA
1303,,Piney,5,3,19,2019-05-04,4,E1,PCIN,23,38.2,0.16,N,,NA,0,,NA,V1,S,N,XOOX,XOOX,XOOX,NA,NA,XOOX,NA,NA,NA
1304,,Piney,5,3,19,2019-05-04,4,C1,PCIN,41.6,74.7,0.88,Y,,cirri,1,,NA,M,L,R,XORX,XORX,XORX,NA,NA,XORX,NA,NA,NA
1305,,Piney,5,3,19,2019-05-04,5,C9,PCIN,43.8,82.6,1.13,N,,NA,0,,7,F,S,R,BBBB,BXBB,BBBB,NA,NA,BBBB,NA,NA,NA
1306,,Piney,5,3,19,2019-05-04,5,A9,PCIN,38.6,73.9,0.63,N,,NA,0,,0,F,S,N,BORY,BORY,BORY,NA,NA,BORY,NA,NA,NA
1307,,Piney,5,3,19,2019-05-04,5,E0,ants,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1308,,Piney,5,3,19,2019-05-04,5,D1,ants,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1309,,Piney,5,3,19,2019-05-04,5,E4,centipedes,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1310,,Piney,5,3,19,2019-05-04,5,A1,centipedes,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1311,,Piney,5,3,19,2019-05-04,5,C2,PCIN,42.6,79,1,N,,NA,0,,8,F,S,R,OXOY,OXOY,OXOY,"Y3 floater, 04 floater",NA,OXOY,NA,NA,NA
1312,,Piney,5,3,19,2019-05-04,5,B6,PCIN,39.2,73.8,0.99,Y,,NA,0,,10,F,S,R,OXRX,OXRX,OXRX,NA,NA,OXRX,NA,NA,NA
1313,,Piney,5,3,19,2019-05-04,5,D6,PCIN,33.8,42.8,0.49,N,,NA,0,,NA,U,S,R,OXXX,OXXX,OXXX,O floater,NA,OXXX,NA,NA,NA
1314,,Piney,5,3,19,2019-05-04,5,C0,PCIN,36.4,69,NA,N,,NA,0,,NA,NA,S,R,RXOX,RXOX,RXOX,NA,NA,RXOX,NA,NA,NA
1315,,Piney,5,3,19,2019-05-04,5,A1,PCIN,44.5,75.7,1.13,Y,,NA,0,,8,F,S,R,RXRR,RXRR,RXRR,NA,NA,RXRR,NA,NA,NA
1316,,Piney,5,3,19,2019-05-04,5,B3,PCIN,44.2,85.5,1.29,N,,NA,0,,10,F,S,R,RXXX,RXXX,RXXX,R4 floater,NA,RXXX,NA,NA,NA
1317,,Piney,5,3,19,2019-05-04,5,C2,PCIN,41.7,73.7,0.87,Y,,cirri,1,,NA,M,S,R,XYYX,XYYX,XYYX,NA,NA,XYYX,NA,NA,NA
1318,,Piney,5,3,19,2019-05-04,5,D7,PCIN,47,84.1,1.09,N,,NA,0,,7,F,S,R,YXXR,YXXR,YXXR,NA,NA,YXXR,NA,NA,NA
1319,,Piney,5,3,17,2019-05-04,6,C9,ants,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1320,,Piney,5,3,17,2019-05-04,6,C3,ants,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1321,,Piney,5,3,17,2019-05-04,6,B4,ants,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1322,,Piney,5,3,17,2019-05-04,6,O9,centipedes,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1323,,Piney,5,3,17,2019-05-04,6,A3,centipedes,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1324,,Piney,5,3,17,2019-05-04,6,B0,centipedes,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1325,,Piney,5,3,17,2019-05-04,6,D7,centipedes,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1326,,Piney,5,3,17,2019-05-04,6,B9,centipedes,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1327,,Piney,5,3,17,2019-05-04,6,A8,PCIN,40.4,75.5,0.85,N,,NA,0,,0,F,S,R,OXRO,OXRO,OXRO,NA,NA,OXRO,NA,NA,NA
1328,,Piney,5,3,17,2019-05-04,6,A4,PCIN,42,68.1,0.82,Y,,cirri,1,,NA,M,S,R,OXXY,OXXY,OXXY,0 floating,NA,OXXY,NA,NA,NA
1329,,Piney,5,3,17,2019-05-04,6,A2,PCIN,41.4,76.8,0.91,N,,cirri,1,,NA,M,S,R,OYXY,OYXY,OYXY,Y 3 floater,NA,OYXY,NA,NA,NA
1330,,Piney,5,3,17,2019-05-04,6,D2,PCIN,39.3,44.3,0.5,Y,,cirri,1,,NA,M,S,R,RRRY,RRRY,RRRY,NA,NA,RRRY,NA,NA,NA
1331,,Piney,5,3,17,2019-05-04,6,E5,PCIN,39.8,50.9,0.62,Y,,cirri,1,,NA,M,S,R,XRRX,XRRX,XRRX,R2 Floated down,NA,XRRX,NA,NA,NA
1332,,Piney,6,1,20,2019-09-27,1,C4,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1333,,Piney,6,1,19,2019-09-27,2,C9,PCIN,42.8,46.8,0.9,Y,,NA,0,,8,F,S,R,BXBX,BXBX,BXBX,NA,NA,BXBX,NA,NA,NA
1334,,Piney,6,1,19,2019-09-27,2,E0,PCIN,37.9,50.5,0.62,Y,,NA,0,,NA,F,L,R,BXXR,BXXR,BXXR,NA,NA,BXXR,NA,NA,NA
1335,,Piney,6,1,19,2019-09-27,2,B5,cent,NA,NA,NA,NA,,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1336,,Piney,6,1,19,2019-09-27,2,A6,PCIN,43.6,74.7,1.1,N,,NA,0,,9,F,S,R,OXOX,OXOX,OXOX,lots of floaters,NA,OXOX,NA,NA,NA
1337,,Piney,6,1,19,2019-09-27,2,B2,PCIN,42.2,75.9,1.1,Y,,NA,0,,12,F,S,N,RBYX,RBYX,RBYX,NA,NA,RBYX,NA,NA,NA
1338,,Piney,6,1,19,2019-09-27,2,A5,PCIN,31.7,57.6,0.47,Y,,NA,0,,NA,NA,S,N,ROYO,ROYO,ROYO,NA,NA,ROYO,NA,NA,NA
1339,,Piney,6,1,19,2019-09-27,2,C8,PCIN,45.8,59.6,0.93,Y,,NA,0,,10,F,S,R,XOOO,XOOO,XOOO,NA,NA,XOOO,NA,NA,NA
1340,,Piney,6,1,19,2019-09-27,2,D4,PCIN,38.3,69.1,0.67,Y,,cirri,1,,NA,M,S,R,XOOX,XOOX,XOOX,NA,NA,XOOX,NA,NA,NA
1341,,Piney,6,1,19,2019-09-27,2,E8,PCIN,42.5,70.3,0.98,Y,,NA,0,,7,F,S,R,XOXO,XOXO,XOXO,NA,NA,XOXO,NA,NA,NA
1342,,Piney,6,1,19,2019-09-27,2,B4,PCIN,39.3,43,0.53,Y,,NA,0,,5,F,S,R,XRRX,XRRX,XRRX,check RRXX some R in right side,NA,XRRX,NA,NA,NA
1343,,Piney,6,1,19,2019-09-27,2,A8,PCIN,47.4,89.4,1.35,Y,,NA,0,,11,F,S,R,XRYX,XRYX,XRYX,"clear mark, migrant or previous mismark because no close",NA,XRYX,NA,NA,Unable to read handwriting on hardcopy
1344,,Piney,6,1,19,2019-09-27,2,A1,PCIN,37.5,65.8,0.73,N,,cirri,1,,NA,M,S,R,XYRX,XYRX,XYRX,floater,NA,XYRX,NA,NA,NA
1345,,Piney,6,1,19,2019-09-27,2,C2,PCIN,44.3,72.3,1.05,Y,,NA,0,,7,F,S,R,XYYX,XYYX,XYYX,floaters,NA,XYYX,NA,NA,NA
1346,,Piney,6,1,19,2019-09-27,2,A5,PCIN,33.9,64.6,0.63,Y,,NA,0,,NA,M,S,N,YOYR,YOYR,YOYR,NA,NA,YOYR,NA,NA,NA
1347,,Piney,6,1,19,2019-09-27,2,A6,PCIN,46.3,75,1.1,Y,,NA,0,,NA,M,S,R,YOYY,YOYY,YOYY,previous YOYX?,NA,YOYY,NA,NA,NA
1348,,Piney,6,2,,2019-10-11,1,D4,PCIN,31.8,54.2,0.44,N,,NA,0,N,,UI,S,N,BOOB,NA,BOOB,NA,,,,,
1349,,Piney,6,2,,2019-10-11,1,A8,PCIN,39.5,77.9,1.09,Y,,NA,0,Y,,F,S,N,BORX,NA,BORX,NA,,,,,
1350,,Piney,6,2,,2019-10-11,1,C1,centipede,0,0,0,NA,,NA,0,,,NA,NA,NA,NA,NA,NA,centipede,,,,,
1351,,Piney,6,2,,2019-10-11,1,B1,centipede,NA,NA,NA,NA,,NA,0,,,NA,NA,NA,NA,NA,NA,centipede,,,,,
1352,,Piney,6,2,,2019-10-11,1,C3,centipede,NA,NA,NA,NA,,NA,0,,,NA,NA,NA,NA,NA,NA,centipede,,,,,
1353,,Piney,6,2,,2019-10-11,1,A9,PCIN,36.4,67.9,1,N,,NA,0,N,,M,S,R,OORY,NA,OORY,NA,,,,,
1354,,Piney,6,2,,2019-10-11,1,B7,DOCH,37.9,76,1.25,N,,NA,0,Y,,F,NA,R,OOXO,NA,OOXO,NA,,,,,
1355,,Piney,6,2,,2019-10-11,1,B7,DOCH,34.2,65.3,0.74,N,,NA,0,NA,,M,NA,N,ROOR,NA,ROOR,NA,,,,,
1356,,Piney,6,2,,2019-10-11,1,D7,PCIN,29.9,52.8,0.41,Y,,NA,0,NA,,UI,S,N,RRBB,NA,RRBB,NA,,,,,
1357,,Piney,6,2,,2019-10-11,1,C1,PCIN,36.9,70.5,1.05,N,,NA,0,N,,M,S,R,RRXY,NA,RRXY,centipede under board,,,,,
1358,,Piney,6,2,,2019-10-11,1,C9,PCIN,27.4,51.1,0.38,N,,NA,0,N,,UI,S,N,RRYY,NA,RRYY,NA,,,,,
1359,,Piney,6,2,,2019-10-11,1,C1,PCIN,41.5,63,0.86,N,,NA,0,N,,F,S,R,RXOB/B,NA,RXOB/B,R & B in postion 4. clear,,,,,
1360,,Piney,6,2,,2019-10-11,1,D9,PCIN,36.3,62.3,0.8,Y,,NA,0,N,,M,S,R,RXOO,NA,RXOO,NA,,,,,
1361,,Piney,6,2,,2019-10-11,1,D8,PCIN,35.8,58.6,0.78,N,,NA,0,N,,F,S,N,RYRY,NA,RYRY,NA,,,,,
1362,,Piney,6,2,,2019-10-11,1,C5,PCIN,33.6,61.6,0.49,N,,NA,0,NA,,NA,S,N,XBOO,NA,XBOO,NA,,,,,
1363,,Piney,6,2,,2019-10-11,1,E2,PCIN,40.4,60.5,0.94,N,,NA,0,N,,F,S,R,XOOO,NA,XOOO,NA,,,,,
1364,,Piney,6,2,,2019-10-11,1,D9,PCIN,37.5,71.1,0.84,N,,NA,0,N,,F,S,N,XRBX,NA,XRBX,NA,,,,,
1365,,Piney,6,2,,2019-10-11,1,C5,PCIN,38.9,70.9,0.93,N,,NA,0,N,,M,S,R,XRRR,NA,XRRR,NA,,,,,
1366,,Piney,6,2,,2019-10-11,1,E7,PCIN,39.4,71.7,0.81,Y,,cirri,1,N,,M,S,R,XXBB,NA,XXBB,NA,,,,,
1367,,Piney,6,2,,2019-10-11,1,D3,PCIN,33.1,55.8,0.47,N,,NA,0,N,,NA,S,N,YOYY,NA,YOYY,NA,,,,,
1368,,Piney,6,2,,2019-10-11,3,B2,PCIN,40.8,61.3,0.8,Y,,NA,0,N,,F,S,R,BBBB,NA,BBBB,NA,,,,,
1369,,Piney,6,2,,2019-10-11,3,C2,PCIN,43.9,77.6,1.1,N,,cirri,1,N,,M,S,R,BBBX,NA,BBBX,NA,,,,,
1370,,Piney,6,2,,2019-10-11,3,C3,PCIN,38.2,69.1,0.67,N,,NA,0,Y,,F,S,R,BBOB,NA,BBOB,NA,,,,,
1371,,Piney,6,2,,2019-10-11,3,A8,PCIN,38.8,66.7,0.82,N,,NA,0,Y,,F,S,R,BBOO,NA,BBOO,NA,,,,,
1372,,Piney,6,2,,2019-10-11,3,E4,PCIN,36.9,61.3,0.87,N,,cirri,1,NA,,M,S,R,BBYR,NA,BBYR,NA,,,,,
1373,,Piney,6,2,,2019-10-11,3,D4,centipede,0,0,0,NA,,NA,0,NA,,NA,NA,NA,NA,NA,NA,NA,,,,,
1374,,Piney,6,2,,2019-10-11,3,D2,centipede,0,0,NA,NA,,NA,0,NA,,NA,NA,R,NA,NA,NA,NA,,,,,
1375,,Piney,6,2,,2019-10-11,3,E5,centipede,0,0,NA,NA,,NA,0,NA,,NA,NA,R,NA,NA,NA,NA,,,,,
1376,,Piney,6,2,,2019-10-11,3,D6,PCIN,37.3,63.3,0.84,N,,NA,0,Y,,F,S,R,OOOX,NA,OOOX,NA,,,,,
1377,,Piney,6,2,,2019-10-11,3,B1,PCIN,43.3,73.8,1.02,N,,NA,0,Y,,F,S,N,RBYY,NA,RBYY,NA,,,,,
1378,,Piney,6,2,,2019-10-11,3,C5,PCIN,31.1,60.8,0.56,N,,NA,0,NA,,UI,S,N,ROBB,NA,ROBB,NA,,,,,
1379,,Piney,6,2,,2019-10-11,3,C4,PCIN,34.1,61.3,1.63,N,,NA,0,NA,,UI,S,N,ROBO,NA,ROBO,NA,,,,,
1380,,Piney,6,2,,2019-10-11,3,D4,PCIN,30.2,55.3,0.5,N,,NA,0,NA,,UI,S,N,ROBR,NA,ROBR,NA,,,,,
1381,,Piney,6,2,,2019-10-11,3,D0,PCIN,38.3,63.6,1.65,N,,cirri,1,NA,,M,S,N,ROBY,NA,ROBY,NA,,,,,
1382,,Piney,6,2,,2019-10-11,3,B7,PCIN,29.1,58.2,1.64,N,,NA,0,N,,F,NA,N,ROOY,NA,ROOY,NA,,,,,
1383,,Piney,6,2,,2019-10-11,3,E8,PCIN,46.2,54.8,1.18,Y,,NA,0,Y,,F,S,R,RRXX,NA,RRXX,tail lost during capture,,,,,
1384,,Piney,6,2,,2019-10-11,3,A0,PCIN,40,68.4,0.79,N,,NA,0,NA,,F,S,R,XROY,NA,XROY,NA,,,,,
1385,,Piney,6,2,,2019-10-11,3,D6,PCIN,35.4,67.4,1.85,N,,cirri,1,NA,,M,S,R,XRRX,NA,XRRX,NA,,,,,
1386,,Piney,6,2,,2019-10-11,3,C6,PCIN,41.9,77.5,1.09,N,,NA,0,Y,,F,S,R,XRXR,NA,XRXR,NA,,,,,
1387,,Piney,6,2,,2019-10-11,3,B3,PCIN,37.8,64.7,2.8,N,,NA,0,Y,,M,L,R,XXOR,NA,XXOR,NA,,,,,
1388,,Piney,6,2,,2019-10-11,3,A3,PCIN,39.5,76.5,1.06,N,,NA,0,Y,,F,S,R,XXRR,NA,XXRR,NA,,,,,
1389,,Piney,6,2,,2019-10-11,3,B2,PCIN,25.3,43.2,0.28,N,,NA,0,N,,UI,L,N,XXRY,NA,XXRY,NA,,,,,
1390,,Piney,6,2,,2019-10-11,3,E0,PCIN,40.2,74.7,1.08,N,,NA,0,Y,,F,S,R,XYXR,NA,XYXR,NA,,,,,
1391,,Piney,6,2,,2019-10-11,3,D9,PCIN,51.8,93.2,2.78,N,,NA,0,Y,,F,NA,N,YROY,NA,YROY,NA,,,,,
1392,,Piney,6,2,,2019-10-11,4,B1,PCIN,35.6,65.3,0.87,Y,,cirri,1,N,,M,S,R,BBBX,NA,BBBX,NA,,,,,
1393,,Piney,6,2,,2019-10-11,4,D8,PCIN,31.3,55.3,0.47,N,,NA,0,N,,UI,S,N,BBOB,NA,BBOB,NA,,,,,
1394,,Piney,6,2,,2019-10-11,4,B1,PCIN,26.6,53.6,0.39,N,,NA,0,N,,UI,S,N,BBOR,NA,BBOR,NA,,,,,
1395,,Piney,6,2,,2019-10-11,4,E8,PCIN,32,57.7,0.64,N,,NA,0,NA,,M,S,N,BBOY,NA,BBOY,NA,,,,,
1396,,Piney,6,2,,2019-10-11,4,D9,PCIN,28,50.5,0.42,N,,NA,0,NA,,UI,S,N,BBRY,NA,BBRY,NA,,,,,
1397,,Piney,6,2,,2019-10-11,4,D9,PCIN,39.9,77.1,0.82,N,,NA,0,N,,F,S,N,BBYB,NA,BBYB,Yellow scattered,,,,,
1398,,Piney,6,2,,2019-10-11,4,C7,PCIN,33.7,63.9,0.76,N,,NA,0,N,,M,S,N,BOBO,NA,BOBO,NA,,,,,
1399,,Piney,6,2,,2019-10-11,4,C8,PCIN,37.1,63.8,0.72,N,,NA,0,N,,M,S,N,BOOB,NA,BOOB,NA,,,,,
1400,,Piney,6,2,,2019-10-11,4,E7,PCIN,41.5,73.9,0.96,N,,NA,0,N,,M,S,N,BOOR,NA,BOOR,NA,,,,,
1401,,Piney,6,2,,2019-10-11,4,C1,PCIN,43.8,84.5,1.08,N,,NA,0,Y,,F,S,R,BOOY,NA,BOOY,NA,,,,,
1402,,Piney,6,2,,2019-10-11,4,E0,PCIN,38.5,68.5,0.76,N,,NA,0,N,,M,S,R,BORB,NA,BORB,NA,,,,,
1403,,Piney,6,2,,2019-10-11,4,E3,centipede,NA,NA,NA,NA,,NA,0,N,,NA,NA,NA,NA,NA,NA,NA,,,,,
1404,,Piney,6,2,,2019-10-11,4,A3,centipede,NA,NA,NA,NA,,NA,0,N,,NA,NA,NA,NA,NA,NA,NA,,,,,
1405,,Piney,6,2,,2019-10-11,4,A7,centipede,NA,NA,NA,NA,,NA,0,N,,NA,NA,NA,NA,NA,NA,NA,,,,,
1406,,Piney,6,2,,2019-10-11,4,E6,PCIN,38.6,60.7,0.89,N,,NA,0,N,,UI,NA,N,OOOO,NA,OOOO,NA,,,,,
1407,,Piney,6,2,,2019-10-11,4,A0,PCIN,42.4,74.8,0.84,N,,NA,0,Y,,F,S,R,OOYO,NA,OOYO,NA,,,,,
1408,,Piney,6,2,,2019-10-11,4,D5,PCIN,28.5,50.3,0.39,N,,NA,0,N,,UI,S,R,RBBR,NA,RBBR,NA,,,,,
1409,,Piney,6,2,,2019-10-11,4,E9,PCIN,33.1,59.4,0.71,N,,NA,0,NA,,M,S,N,ROOR,NA,ROOR,NA,,,,,
1410,,Piney,6,2,,2019-10-11,4,E1,PCIN,41.4,78.5,1.2,N,,NA,0,Y,,F,L,R,RRRR,NA,RRRR,NA,,,,,
1411,,Piney,6,2,,2019-10-11,4,B3,PCIN,42.6,43.5,0.74,Y,,NA,0,Y,,F,S,R,RRYO,NA,RRYO,NA,,,,,
1412,,Piney,6,2,,2019-10-11,4,B0,PCIN,30.2,56.1,0.59,N,,cirri,1,Y,,UI,NA,N,RRYY,NA,RRYY,NA,,,,,
1413,,Piney,6,2,,2019-10-11,4,B3,PCIN,37.8,64.2,0.81,N,,cirri,1,N,,M,S,R,XOYO,NA,XOYO,NA,,,,,
1414,,Piney,6,2,,2019-10-11,4,E9,PCIN,44,79.5,1.03,N,,cirri,1,N,,M,S,R,XROY,NA,XROY,NA,,,,,
1415,,Piney,6,2,,2019-10-11,4,D0,PCIN,38.3,71.9,0.94,N,,cirri,1,N,,M,S,R,XRRO,NA,XRRO,NA,,,,,
1416,,Piney,6,2,,2019-10-11,4,B6,PCIN,35.5,53.4,0.76,N,,cirri,1,N,,M,S,R,XRXX,NA,XRXX,NA,,,,,
1417,,Piney,6,2,,2019-10-11,4,A2,PCIN,37.6,75.1,1.17,N,,NA,0,Y,,F,L,R,XXYY,NA,XXYY,NA,,,,,
1418,,Piney,6,2,,2019-10-11,4,C5,PCIN,42.5,74.5,0.95,N,,cirri,1,N,,M,S,R,XYOB,NA,XYOB,NA,,,,,
1419,,Piney,6,2,,2019-10-11,4,B7,PCIN,42.7,75.4,1.13,N,,NA,0,Y,,F,S,R,XYOO,NA,XYOO,NA,,,,,
1420,,Piney,6,2,,2019-10-11,4,B7,PCIN,35.4,54,0.3,Y,,NA,0,Y,,F,S,R,XYOX,NA,XYOX,NA,,,,,
1421,,Piney,6,2,,2019-10-11,4,B4,PCIN,42.2,68.9,0.78,N,,cirri,1,N,,M,S,R,YYYX,NA,YYYX,NA,,,,,
1422,,Piney,6,2,,2019-10-12,5,E0,PCIN,32.1,61,0.56,N,N,,0,N,,,S,N,BBBO,BBBO,BBBO,,,,,,
1423,,Piney,6,2,,2019-10-12,5,B0,PCIN,35,66.8,0.93,Y,Y,,0,N,,,S,N,BBBR,BBBR,BBBR,,,,,,
1424,,Piney,6,2,,2019-10-12,5,E4,PCIN,35.6,72,1.98,N,Y,,0,N,,,S,N,BBBY,BBBY,BBBY,,,,,,
1425,,Piney,6,2,,2019-10-12,5,A8,PCIN,32.9,56.6,0.63,Y,N,,0,N,,,S,N,BBOB,BBOB,BBOB,,,,,,
1426,,Piney,6,2,,2019-10-12,5,D4,PCIN,36.5,66.8,0.91,Y,Y,cirri,1,N,,,S,N,BBOO,BBOO,BBOO,,,,,,
1427,,Piney,6,2,,2019-10-12,5,D3,PCIN,36.2,67.9,0.74,N,Y,cirri,1,N,,,S,Y,BBOR,BBOR,BBOR,,,,,,
1428,,Piney,6,2,,2019-10-12,5,E1,PCIN,40,69.1,0.87,N,N,,0,Y,,,S,Y,BBOY,BBOY,BBOY,,,,,,
1429,,Piney,6,2,,2019-10-12,5,E6,PCIN,31.1,57.3,0.5,N,N,,0,N,,,S,Y,BBRO,BBRO,BBRO,,,,,,
1430,,Piney,6,2,,2019-10-12,5,D7,PCIN,29.2,58.3,0.49,N,N,,0,N,,,S,Y,BBRY,BBRY,BBRY,,,,,,
1431,,Piney,6,2,,2019-10-12,5,C4,PCIN,30.8,58.1,0.48,N,N,,0,N,,,S,N,BBYB,BBYB,BBYB,,,,,,
1432,,Piney,6,2,,2019-10-12,5,A9,PCIN,29.1,53.7,0.47,N,N,,0,Y,,,S,N,BBYO,BBYO,BBYO,,,,,,
1433,,Piney,6,2,,2019-10-12,5,D8,PCIN,34.6,68.4,0.72,Y,Y,,0,N,,,S,N,BBYR,BBYR,BBYR,,,,,,
1434,,Piney,6,2,,2019-10-12,5,A7,PCIN,28.8,48.1,0.4,Y,N,,0,N,,,S,N,BBYY,BBYY,BBYY,,,,,,
1435,,Piney,6,2,,2019-10-12,5,A5,PCIN,28.6,59.2,0.4,N,N,,0,N,,,S,N,BYBB,BYBB,BYBB,,,,,,
1436,,Piney,6,2,,2019-10-12,5,C7,PCIN,36.1,58.7,0.65,N,N,,0,N,,,S,Y,OXXX,OXXX,OXXX,Orange in face,,,,,
1437,,Piney,6,2,,2019-10-12,5,B0,PCIN,40.5,61.4,0.79,N,Y,,0,N,,,S,Y,RXRR,RXRR,RXRR,,,,,,
1438,,Piney,6,2,,2019-10-12,5,E8,PCIN,35.4,55.2,0.64,Y,Y,,0,N,,,S,Y,RBOO,RYOO,RYOO,,,,,,
1439,,Piney,6,2,,2019-10-12,5,E0,PCIN,44.8,79.3,0.88,N,Y,cirri,1,N,,,S,Y,XORO,XORO,XORO,,,,,,
1440,,Piney,6,2,,2019-10-12,5,A6,PCIN,31.4,46.2,0.38,Y,N,,0,N,,,S,Y,XXYO,XOYO,XOYO,,,,,,
